fecha,RH,TMP,WDR,WSP
2015-02-28,40.90277777777778,17.30027777777778,164.79722222222222,2.0741666666666667
2015-03-01,40.40625,17.68203125,169.96875,1.8309895833333334
2015-03-02,38.029023746701846,17.81055408970976,171.59366754617415,1.8068601583113457
2015-03-03,43.11936339522546,17.455526315789474,152.3148148148148,1.7161375661375662
2015-03-04,39.848958333333336,18.765885416666666,164.2421875,1.8125
2015-03-05,47.352,17.448266666666665,195.46666666666667,2.8493333333333335
2015-03-06,57.953125,15.13984375,209.82291666666666,2.33984375
2015-03-07,56.27937336814622,15.253524804177546,167.25848563968668,1.989817232375979
2015-03-08,52.6151832460733,16.528534031413614,176.088772845953,2.0078328981723237
2015-03-09,46.281984334203656,16.631070496083552,172.08616187989557,2.154569190600522
2015-03-10,59.53687315634218,14.7070796460177,195.78529411764706,2.736470588235294
2015-03-11,69.89693593314763,11.522388059701493,169.48055555555555,2.321111111111111
2015-03-12,60.17878787878788,12.549673202614379,179.66767371601208,3.2401812688821754
2015-03-13,53.4804469273743,14.017261904761904,180.35,2.694722222222222
2015-03-14,70.16991643454038,13.020298507462687,177,2.97966573816156
2015-03-15,81.5798319327731,11.217717717717719,236.38095238095238,2.1145658263305322
2015-03-16,60.471698113207545,15.826101694915254,174.36990595611286,2.6335423197492163
2015-03-17,59.97839506172839,16.916501650165017,185.16819571865443,2.1409785932721714
2015-03-18,55.950146627565985,17.730283911671926,188.29912023460412,1.9131964809384163
2015-03-19,57.46900269541779,17.801159420289856,186.6469002695418,1.9153638814016172
2015-03-20,64.12532637075718,16.525626740947075,179.03916449086162,1.7190600522193211
2015-03-21,59.846354166666664,17.190555555555555,176.30989583333334,1.9403645833333334
2015-03-22,56.67979002624672,17.77703081232493,183.2755905511811,1.689238845144357
2015-03-23,68.29362880886427,16.756417910447762,190.8781163434903,1.9897506925207757
2015-03-24,64.07310704960835,15.980222841225627,163.29679144385025,1.7855614973262033
2015-03-25,57.161458333333336,16.435,170.19722222222222,2.0094444444444446
2015-03-26,54.309895833333336,16.223119777158775,177.19166666666666,1.9388888888888889
2015-03-27,68.66421568627452,14.309635416666667,192.13020833333334,2.046614583333333
2015-03-28,76.35398230088495,12.916190476190476,169.5132743362832,1.7994100294985251
2015-03-29,64.36065573770492,14.898830409356725,181.51092896174865,1.8166666666666667
2015-03-30,46.735449735449734,16.140960451977403,182.02645502645504,2.058994708994709
2015-03-31,43.65162907268171,16.94366576819407,181.67418546365914,1.7726817042606517
2015-04-01,57.227064220183486,17.201154734411084,158.86467889908258,1.8057339449541285
2015-04-02,67.0046403712297,16.71841491841492,169.39907192575407,1.5440835266821347
2015-04-03,50.65268065268065,18.54837962962963,185.80324074074073,1.9381944444444446
2015-04-04,41.49651972157773,17.435034802784223,224.55916473317865,2.6443155452436193
2015-04-05,51.53504672897196,16.982159624413146,203.55607476635515,1.8647196261682244
2015-04-06,44.77676537585421,18.73872437357631,185.38952164009112,2.1867881548974943
2015-04-07,36.74266365688488,18.26787330316742,202.85327313769753,2.176975169300226
2015-04-08,52.3587962962963,18.42199074074074,152.96052631578948,1.9833333333333334
2015-04-09,46.425438596491226,19.829791666666665,173.7625,2.022708333333333
2015-04-10,43.76754385964912,19.1725,183.72291666666666,2.301041666666667
2015-04-11,62.136929460580916,16.847412008281573,216.52587991718426,1.8184265010351968
2015-04-12,55.068,18.1578,189.628,1.948
2015-04-13,57.8021052631579,17.964779874213836,176.86820083682008,2.187029288702929
2015-04-14,53.86975717439294,18.664642082429502,174.96753246753246,2.36991341991342
2015-04-15,56.98956158663883,18.240292275574113,175.01673640167365,2.342468619246862
2015-04-16,49.577319587628864,19.149595141700406,175.48347107438016,2.183471074380165
2015-04-17,49.86497890295359,18.906060606060606,166.07243460764587,1.8030181086519115
2015-04-18,47.48804780876494,19.22485089463221,180.5685884691849,2.3854870775347914
2015-04-19,40.12301587301587,19.72579365079365,189.57142857142858,2.2527777777777778
2015-04-20,39.576673866090715,19.943844492440604,171.63636363636363,2.1932346723044396
2015-04-21,51.39451476793249,20.554803493449782,191.31645569620252,2.4206751054852322
2015-04-22,54.47533632286996,19.197635933806147,173.04910714285714,1.8810267857142857
2015-04-23,47.153301886792455,20.348039215686274,167.9516129032258,2.3
2015-04-24,45.89111111111111,20.61924882629108,176.22666666666666,2.7271111111111113
2015-04-25,46.11297071129707,20.701321585903084,180.09812108559498,2.55678496868476
2015-04-26,42.14978902953587,20.526888888888887,176.16455696202533,2.6561181434599157
2015-04-27,36.21367521367522,20.146171171171172,195.5854700854701,2.3049145299145297
2015-04-28,45.300925925925924,19.273039215686275,176.10185185185185,1.9997685185185186
2015-04-29,76.33114035087719,15.59074074074074,162.97368421052633,1.8394736842105264
2015-04-30,70.90217391304348,15.801103752759381,167.16135881104034,2.200212314225053
2015-05-01,57.82212581344903,16.79862385321101,199.6941431670282,2.0086767895878523
2015-05-02,67.72768878718536,15.57391304347826,179.80365296803652,1.7554794520547945
2015-05-03,59.75888324873097,18.324365482233503,168.4976076555024,1.7066985645933015
2015-05-04,63.80940594059406,18.14752475247525,173.27039627039628,1.9573426573426573
2015-05-05,62.27455357142857,18.164285714285715,164.35654008438817,1.8645569620253164
2015-05-06,63.82180293501048,17.52125,178.88690476190476,2.2503968253968254
2015-05-07,61.02547770700637,18.14198312236287,160.23493975903614,2.25281124497992
2015-05-08,59.48897795591182,18.772545090180362,164.75525812619503,2.008413001912046
2015-05-09,49.9873417721519,20.402315789473683,181.4629258517034,1.7364729458917836
2015-05-10,49.952083333333334,20.1925,177.4781746031746,2.0833333333333335
2015-05-11,52.701670644391406,19.68400954653938,157.4269911504425,2.1033185840707964
2015-05-12,67.640625,16.96331096196868,198.73728813559322,2.4292372881355933
2015-05-13,74.83179723502305,15.965141612200435,172.161220043573,1.89041394335512
2015-05-14,68.0627802690583,16.9771855010661,193.0744680851064,2.01
2015-05-15,66.47912087912088,17.544676409185804,201.02922755741128,1.9319415448851776
2015-05-16,72.57582417582418,16.635208333333335,156.69583333333333,1.8970833333333335
2015-05-17,68.22850678733032,17.550643776824035,159.0214592274678,1.9641630901287555
2015-05-18,56.221978021978025,19.065481171548118,165.26096033402922,2.2816283924843423
2015-05-19,61.82142857142857,18.031512605042018,156.232,1.903
2015-05-20,63.002049180327866,18.72422997946612,160.86732673267326,1.7168316831683168
2015-05-21,56.82618025751073,19.091630901287555,144.88865096359743,2.236830835117773
2015-05-22,74.760348583878,16.00871459694989,165.94080338266386,1.8655391120507399
2015-05-23,68.82526315789474,17.067916666666665,147.7579365079365,1.8253968253968254
2015-05-24,70.12820512820512,16.943589743589744,190.28658536585365,2.0595528455284553
2015-05-25,67.11991434689507,17.51148936170213,174.96153846153845,1.9836032388663967
2015-05-26,58.71666666666667,19.004375,136.765873015873,2.2609126984126986
2015-05-27,69.92464358452139,17.041140529531567,156.53891050583658,1.8929961089494163
2015-05-28,72.27521008403362,16.450420168067225,157.97995991983967,1.8356713426853708
2015-05-29,74.10317460317461,15.995238095238095,183.0625,1.7238636363636364
2015-05-30,79.658,14.77361111111111,200.77272727272728,1.7986742424242423
2015-05-31,79.07385229540918,14.255888223552894,193.72988505747125,1.610536398467433
2015-06-01,69.55625,15.85875,174.515873015873,2.1809523809523808
2015-06-02,65.35059760956176,16.943625498007968,167.00190114068442,2.1129277566539924
2015-06-03,66,17.20886075949367,172.26262626262627,1.9044444444444444
2015-06-04,59.93724696356275,18.2444,155.89523809523808,2.015047619047619
2015-06-05,68.64741035856574,17.523505976095617,196.97148288973384,2.0034220532319393
2015-06-06,79.0020325203252,16.938508064516128,171.12307692307692,1.7271153846153846
2015-06-07,67.61228813559322,18.22025052192067,134.63021868787277,1.9588469184890656
2015-06-08,53.71041666666667,17.602291666666666,186.11507936507937,2.541468253968254
2015-06-09,53.92050209205021,17.469037656903765,180.5756972111554,2.2338645418326695
2015-06-10,55.802173913043475,19.216304347826085,166.9400826446281,2.1733471074380164
2015-06-11,59.02589641434263,19.68183632734531,167.80608365019012,2.2836501901140682
2015-06-12,68.29518072289157,18.022244488977957,162.887189292543,1.7682600382409177
2015-06-13,73.01984126984127,17.593055555555555,168.11363636363637,1.874621212121212
2015-06-14,72.81746031746032,17.37797619047619,150.5568181818182,2.1984848484848487
2015-06-15,69.10229645093946,17.435458167330676,169.7167300380228,2.5549429657794676
2015-06-16,63.396659707724424,18.170775347912524,186.58823529411765,2.1074003795066414
2015-06-17,69.90985324947589,17.9378,174.78095238095239,1.92
2015-06-18,79.80338266384778,16.67082494969819,207.77927063339732,1.6821497120921305
2015-06-19,70.12582781456953,17.296861924686194,172.3774319066148,2.293190661478599
2015-06-20,73.02083333333333,16.704563492063492,182.27083333333334,1.8049242424242424
2015-06-21,73.09414225941423,16.762948207171316,156.7490494296578,1.6636882129277566
2015-06-22,70.8718487394958,17.4234,175.96564885496184,2.009351145038168
2015-06-23,64.87885462555066,17.64581589958159,174.59163346613545,2.366533864541833
2015-06-24,68.42708333333333,16.48472222222222,207,2.3211832061068702
2015-06-25,71.84133611691023,16.03627254509018,184.6361829025845,1.9377733598409543
2015-06-26,73.19665271966527,16.430339321357284,176.9382470119522,1.901394422310757
2015-06-27,72.54488517745303,16.512749003984062,172.19880715705764,1.6928429423459244
2015-06-28,76.419624217119,16.33717693836978,170.48111332007952,1.7017892644135189
2015-06-29,76.31875,16.38670634920635,173.6626984126984,1.7513888888888889
2015-06-30,77.71428571428571,16.22848484848485,170.43636363636364,1.6963636363636363
2015-07-01,78.63383297644539,16.27125,176.1983122362869,1.6772151898734178
2015-07-02,83.66805845511482,15.354473161033797,184.82463465553235,1.4384133611691023
2015-07-03,78.11087420042644,15.554361054766733,190.7953091684435,1.7287846481876332
2015-07-04,76.08131868131868,15.947390396659708,189.16997792494482,1.6845474613686535
2015-07-05,73.72907488986785,16.719791666666666,178.8267543859649,1.7901315789473684
2015-07-06,73.19257540603249,16.836923076923078,193.461716937355,1.5986078886310906
2015-07-07,67.39814814814815,16.81206140350877,168.99074074074073,1.6981481481481482
2015-07-08,66.11648351648351,16.009812108559498,159.7787056367432,2.002713987473904
2015-07-09,68.86808510638298,15.069433198380567,191.02024291497975,1.9323886639676113
2015-07-10,67.89686098654708,15.858936170212766,184.79957356076758,2.032409381663113
2015-07-11,63.0335429769392,16.400798403193612,185.3687374749499,2.8555110220440882
2015-07-12,62.8378947368421,16.625948103792414,204.5734126984127,2.4115079365079364
2015-07-13,55.316561844863735,16.889387755102042,164.61553784860558,1.9752988047808764
2015-07-14,57.10578842315369,17.943227091633467,154.9203187250996,1.9225099601593625
2015-07-15,60.2375,18.748016701461378,145.56458333333333,2.0864583333333333
2015-07-16,62.135416666666664,17.93125,165.11041666666668,2.09
2015-07-17,64.74155069582505,17.371371769383696,160.15338645418328,1.89402390438247
2015-07-18,74.79563492063492,17.078769841269843,187.16468253968253,1.872420634920635
2015-07-19,72.99801587301587,17.326587301587303,151.46031746031747,1.821626984126984
2015-07-20,67.5578947368421,17.28821052631579,181.96008403361344,1.8090336134453782
2015-07-21,69.56875,17.023173277661794,163.06458333333333,1.85125
2015-07-22,73.06163021868787,17.32186878727634,175.64811133200794,1.8013916500994036
2015-07-23,77.11468812877264,16.048692152917504,185.86720321931588,1.7647887323943663
2015-07-24,71.9453781512605,16.247899159663866,168.55882352941177,1.8913865546218487
2015-07-25,62.904761904761905,17.785119047619048,156.74801587301587,1.8083333333333333
2015-07-26,56.34,19.2326,163.642,2.0664
2015-07-27,54.05498981670061,18.81079429735234,156.9775967413442,2.0812627291242363
2015-07-28,56.5,18.980208333333334,162.57708333333332,2.2822916666666666
2015-07-29,58.641666666666666,18.826096033402923,200.33541666666667,2.350833333333333
2015-07-30,60.509433962264154,18.616458333333334,204.22916666666666,2.513125
2015-07-31,58.022,17.8338,183.05389221556885,2.4738522954091815
2015-08-01,62.13636363636363,17.477651515151514,178.4543650793651,2.1055555555555556
2015-08-02,64.84250474383302,18.03055028462998,178.91650099403577,1.8880715705765407
2015-08-03,64.2046783625731,18.133333333333333,153.7625,2.1641666666666666
2015-08-04,67.60707269155206,17.56003937007874,188.02272727272728,1.9878099173553718
2015-08-05,66.76516634050881,18.132093933463796,189.80905511811022,1.9663385826771653
2015-08-06,58.92814371257485,18.5448,157.9879518072289,2.076907630522088
2015-08-07,61.349904397705544,18.368451242829828,177.75717017208413,2.1095602294455067
2015-08-08,65.2840909090909,18.10910815939279,171.4185606060606,1.9458333333333333
2015-08-09,58.50102249488753,18.88752556237219,175.07566462167688,2.254601226993865
2015-08-10,56.1988416988417,18.551737451737452,178.13076923076923,2.6925
2015-08-11,61.368821292775664,17.25893536121673,184.2661596958175,2.779277566539924
2015-08-12,62.94307400379507,16.990322580645163,153.28842504743832,3.17134724857685
2015-08-13,69.59962049335863,16.131878557874764,225.07604562737643,2.350190114068441
2015-08-14,63.74563106796116,17.551844660194174,205.85436893203882,2.189126213592233
2015-08-15,57.435483870967744,17.846370967741937,183.35959595959596,2.133737373737374
2015-08-16,62.09741550695825,18.032803180914513,178.52683896620277,2.0606361829025843
2015-08-17,75.62896825396825,16.09543650793651,173.84325396825398,1.8910714285714285
2015-08-18,74.07352941176471,16.580462184873948,180.90126050420167,1.8067226890756303
2015-08-19,68.5964125560538,17.601793721973095,186.59641255605382,1.8899103139013453
2015-08-20,70.78313253012048,17.137654320987654,164.18875502008032,1.7528112449799196
2015-08-21,75.7626050420168,16.65088495575221,165.02731092436974,1.5922268907563026
2015-08-22,71.50884955752213,17.290654205607478,176.391592920354,1.9670353982300885
2015-08-23,69.1297071129707,17.297356828193834,158.6652719665272,2.1364016736401674
2015-08-24,63.86666666666667,17.88684210526316,205.52708333333334,2.461875
2015-08-25,62.61077844311377,17.549056603773586,155.192,3.1764
2015-08-26,63.92047713717694,17.115657620041755,142.1192842942346,3.250695825049702
2015-08-27,65.0548780487805,16.70299145299145,229.47764227642276,2.8540650406504064
2015-08-28,69.51807228915662,16.50928270042194,253.1790744466801,2.66056338028169
2015-08-29,67.14166666666667,17.38245614035088,185.30625,2.334791666666667
2015-08-30,74.53333333333333,16.735087719298246,205.81875,2.0152083333333333
2015-08-31,74.97251585623678,16.20801781737194,181.7463002114165,1.7274841437632136
2015-09-01,72.62605042016807,16.424305555555556,172.3403361344538,1.8336134453781512
2015-09-02,79.94725274725275,16.320620842572062,157.2757894736842,1.648421052631579
2015-09-03,81.14757709251101,15.880616740088106,162.42767295597486,1.6473794549266247
2015-09-04,78.77916666666667,15.897708333333334,172.61630218687873,1.6842942345924454
2015-09-05,74.4702380952381,16.248015873015873,189.7443181818182,1.86875
2015-09-06,69.70398481973434,17.12428842504744,184.92210144927537,2.0815217391304346
2015-09-07,62.382409177820264,18.19744597249509,179.53564899451553,1.9983546617915906
2015-09-08,64.62941176470588,17.31181102362205,152.94589552238807,1.8593283582089553
2015-09-09,62.616279069767444,17.50395256916996,151.45028142589118,2.0076923076923077
2015-09-10,65.474609375,17.036571428571428,166.5719696969697,2.115719696969697
2015-09-11,64.69037656903765,16.894820717131473,170.81746031746033,2.0670634920634923
2015-09-12,69.28982300884955,16.979157894736844,177.83844580777097,1.8353783231083844
2015-09-13,78.22338204592901,16.214910536779325,206,1.7281124497991969
2015-09-14,81.26150627615063,15.945418326693227,191.6213389121339,1.7598326359832637
2015-09-15,75.53131749460043,17.213963039014374,163.77439024390245,1.7798780487804877
2015-09-16,83.10381355932203,15.783870967741935,156.1987951807229,1.7194779116465864
2015-09-17,79.50924024640658,16.162628336755645,171.359918200409,1.4110429447852761
2015-09-18,75.8957055214724,16.90593047034765,181.66395112016292,1.5034623217922607
2015-09-19,64.38865546218487,17.13781512605042,175.25210084033614,2.015546218487395
2015-09-20,67.81991525423729,17.13707627118644,184.45569620253164,2.0310126582278483
2015-09-21,68.66887417218543,17.211920529801326,195.34065934065933,2.376923076923077
2015-09-22,63.75406504065041,16.134095634095633,209.5731707317073,2.5412601626016262
2015-09-23,60.958174904942965,16.40496031746032,195.40719696969697,2.2138257575757576
2015-09-24,68.07765151515152,16.650992063492062,205.54285714285714,2.456952380952381
2015-09-25,70.97714285714285,15.862874251497006,212.27134724857686,2.739089184060721
2015-09-26,84.09551656920078,13.361303462321793,220.7532956685499,1.6329566854990585
2015-09-27,78.75415896487985,14.784169884169884,177.6106032906764,1.713162705667276
2015-09-28,83.98669201520913,13.693824701195219,165.5180265654649,1.5309297912713473
2015-09-29,76.81060606060606,14.253373015873017,185.56653992395437,1.311977186311787
2015-09-30,71.04364326375712,14.745526838966203,214.8406072106262,1.7480075901328274
2015-10-01,69.74952561669829,14.550474383301708,233.06273764258555,2.324524714828897
2015-10-02,54.566600397614316,14.786148007590132,191.69829222011384,2.289563567362429
2015-10-03,50.68326693227092,14.696958174904942,155.50380228136882,1.5418250950570342
2015-10-04,58.17982456140351,16.660625,165.56666666666666,1.696875
2015-10-05,60.90079365079365,18.056925996204935,165.52561669829223,2.034345351043643
2015-10-06,58.291666666666664,17.295057034220534,195.5494296577947,2.335931558935361
2015-10-07,55.41818181818182,17.240307101727446,169.72360844529751,1.7268714011516315
2015-10-08,59.76411290322581,17.50849420849421,174.43243243243242,2.050965250965251
2015-10-09,62.45924453280318,17.10552380952381,182.44761904761904,2.287047619047619
2015-10-10,59.3875968992248,16.834857142857143,221.4315589353612,2.637832699619772
2015-10-11,63.22053231939164,17.422433460076046,212.59695817490496,1.9549429657794677
2015-10-12,58.230326295585414,18.055576923076924,195.48473282442748,2.145038167938931
2015-10-13,53.863117870722434,17.413498098859314,154.4106463878327,2.6642585551330797
2015-10-14,68.048828125,15.8353515625,214.06382978723406,2.569245647969052
2015-10-15,63.177263969171484,15.94354527938343,204.2403846153846,2.7684615384615383
2015-10-16,67.4952380952381,14.931809523809523,202.90857142857143,2.799238095238095
2015-10-17,79.6787072243346,13.364828897338404,232.26235741444867,2.8216730038022813
2015-10-18,83.99239543726236,12.691825095057034,261.1996197718631,2.7247148288973384
2015-10-19,69.17557251908397,13.251526717557251,232.1469465648855,2.4259541984732826
2015-10-20,60.0763358778626,15.330725190839695,175.3587786259542,1.9532442748091603
2015-10-21,62.659695817490494,15.495247148288973,217.37115384615385,1.5988461538461538
2015-10-22,70.87547892720306,17.13869731800766,175.38285714285715,2.1483809523809523
2015-10-23,68.01348747591523,17.322543352601155,159.57333333333332,2.902857142857143
2015-10-24,61.03090909090909,17.661026615969583,186.9018181818182,3.002727272727273
2015-10-25,67.93933463796478,17.213347022587268,203.3992322456814,1.6500959692898272
2015-10-26,81.49360146252285,15.304206500956022,201.7709090909091,1.532181818181818
2015-10-27,75.83272727272727,16.878136882129276,193.15818181818182,1.6578181818181819
2015-10-28,84.91208791208791,15.0955938697318,165.63919413919413,1.3283882783882783
2015-10-29,71.38951310861424,16.467254901960786,176.18726591760299,1.8726591760299625
2015-10-30,73.03071017274472,15.656740442655936,166.8922495274102,2.937878787878788
2015-10-31,73.88952380952381,15.976646706586827,171.39809523809524,2.5424761904761906
2015-11-01,70.44,16.3686626746507,189.03428571428572,1.624
2015-11-02,70.68836291913215,16.04616977225673,184.22003929273083,2.0296660117878194
2015-11-03,67.51297405189621,16.586373165618447,178.3313373253493,1.7706586826347306
2015-11-04,65.21442495126706,16.966666666666665,186.93957115009746,1.7608187134502924
2015-11-05,60,16.495585412667946,200.91743119266056,2.0823853211009173
2015-11-06,67.53454545454545,15.753802281368822,179.6509090909091,2.0241818181818183
2015-11-07,65.93818181818182,16.84141221374046,183.56727272727272,2.2443636363636363
2015-11-08,76.58195211786372,15.170905587668594,227.04981549815497,2.3789667896678965
2015-11-09,66.8,16.304347826086957,194.36294896030245,1.935538752362949
2015-11-10,59.94625719769674,16.67826961770624,213.03646833013437,1.9103646833013437
2015-11-11,56.79238095238095,17.1938123752495,192.60266159695817,1.6463878326996197
2015-11-12,57.55009107468124,16.582666666666668,200.63636363636363,2.3936363636363636
2015-11-13,68.79266055045872,15.064491362763915,222.2954128440367,2.935229357798165
2015-11-14,71.60813308687615,14.135009671179883,236.77818853974122,3.0188539741219964
2015-11-15,71.04,14.023574144486693,243.6418181818182,1.7647272727272727
2015-11-16,67.96532846715328,16.041333333333334,178.20181818181817,1.509090909090909
2015-11-17,64.70181818181818,16.974714828897337,194.0890909090909,1.6023636363636364
2015-11-18,63.8485401459854,16.76202290076336,164.8890909090909,1.6716363636363636
2015-11-19,72.20683111954459,15.86023856858847,185.40607210626186,1.747248576850095
2015-11-20,65.58901515151516,16.439285714285713,195.3314393939394,1.718371212121212
2015-11-21,64.79657794676807,16.343027888446215,179.9828897338403,2.423003802281369
2015-11-22,70.9375,14.644444444444444,252.95454545454547,2.0636363636363635
2015-11-23,75.71953578336557,13.778296146044624,183.7833655705996,1.5454545454545454
2015-11-24,63.11174242424242,16.095238095238095,173.97727272727272,1.4708333333333334
2015-11-25,61.41538461538462,16.637298387096774,170.07088122605364,1.621072796934866
2015-11-26,68.60834990059642,16.439874739039666,151.81908548707753,1.7003976143141153
2015-11-27,71.92460317460318,15.313541666666667,154.21626984126985,1.6803571428571429
2015-11-28,67.18055555555556,16.48625,201.61904761904762,1.9154761904761906
2015-11-29,58.28031809145129,16.239665970772442,187.7579365079365,1.7658730158730158
2015-11-30,56.17097415506958,16.031732776617954,157.25992063492063,1.5527777777777778
2015-12-01,44.958083832335326,16.87651991614256,150.6799204771372,1.4823061630218688
2015-12-02,57.08,16.011216730038022,169.24545454545455,1.8612727272727272
2015-12-03,75.47309833024119,13.578446601941748,192.05751391465677,1.9448979591836735
2015-12-04,78.88021778584393,12.70550284629981,168.6213768115942,1.8307971014492754
2015-12-05,73.76894639556377,12.996711798839458,181.07763401109057,1.5831792975970425
2015-12-06,75.82386363636364,11.669642857142858,182.8068181818182,1.9219696969696969
2015-12-07,67.87698412698413,12.791666666666666,200.7940594059406,1.7332673267326733
2015-12-08,71.96303501945525,13.109183673469389,162.14785992217898,1.5013618677042802
2015-12-09,64.4282982791587,14.223446893787575,183.29087452471484,1.490874524714829
2015-12-10,59.564245810055866,14.685964912280701,152.15799256505576,1.4224907063197025
2015-12-11,57.29891304347826,14.647916666666667,161.82789855072463,1.7079710144927536
2015-12-12,58.833333333333336,15.673674242424243,167.20289855072463,2.3527173913043478
2015-12-13,64.19705340699817,15.364761904761904,170.56830601092895,2.512750455373406
2015-12-14,69.35831809872029,14.309177820267687,156.92687385740402,1.9323583180987203
2015-12-15,56.29891304347826,15.595454545454546,186.1304347826087,1.9528985507246377
2015-12-16,50.85227272727273,16.287689393939395,194.00948766603415,1.925426944971537
2015-12-17,55.04761904761905,16.47882797731569,170.0586011342155,1.753875236294896
2015-12-18,72.84782608695652,12.621739130434783,230.70833333333334,2.0565217391304347
2015-12-19,67.97640653357531,12.812522686025408,176.3713768115942,1.640036231884058
2015-12-20,63.56169429097606,14.588766114180478,157.80183486238533,1.3423853211009174
2015-12-21,56.23230490018149,15.913067150635209,196.43012704174228,1.5049001814882033
2015-12-22,60.53187613843352,15.593260473588343,165.2445652173913,1.7846014492753624
2015-12-23,63.90909090909091,14.590181818181819,184.268115942029,1.2561594202898552
2015-12-24,57.67695099818512,15.504355716878402,172.8605072463768,1.521195652173913
2015-12-25,58.55978260869565,15.835688405797102,172.8605072463768,1.3891304347826088
